repo_name,description,owner,owner_location,topic,url,num_stars,num_forks
Identify-Pneumothorax-disease-in-chest-X-rays,Identify Pneumothorax disease in chest X-rays. Deep learning support vector machine has been used for classification of disease and U-Net with ResNet backbone for the segmentation task,Seyed Ehsan Seyed Bolouri,Edmonton,[],https://github.com/seyedbol/Identify-Pneumothorax-disease-in-chest-X-rays.git,1,0
mte380,Robotics Term Project (UWaterloo course MTE 380) code,Joel Ruhland,"Waterloo, Ontario",[],https://github.com/jdrnd/mte380.git,1,1
ENGR-120,UVic ENGR 120 Robot Project - First Place Winner 2019 ,Faesal Murad,"Victoria, BC",[],https://github.com/faesalm/ENGR-120.git,1,0
obstacle-detection-robotics,Obstacle/wall detection for laser sensor robots inspired by Seeded Region Growing algorithm,Jason Feng,"St. John's, NL",[],https://github.com/dyckia/obstacle-detection-robotics.git,1,0
DPM-Team-02-Final-Project,Programming an autonomous robot that can localize and navigate to a search area filled with cans and detect a target can with all coordinates and information provided through a WiFi Client-Server Class,Michel Abdel Nour,"Montreal, Quebec",[],https://github.com/Michelan98/DPM-Team-02-Final-Project.git,1,0
Neural-Network-For-Cancer-Detection-Using-Raman-Spectroscopy,(Capstone Project) Constructing a neural network for the autonomous detection of cancerous tissues. ,Ryan Kinsella,"Kingston, Ontario",[],https://github.com/Ryan-Kinsella/Neural-Network-For-Cancer-Detection-Using-Raman-Spectroscopy.git,1,0
Predicting-hematoma-expansion-in-patients-that-had-a-stroke-using-CT-scan-images-and-deep-learning,Patients visit the hospital and have the first CT-scan image and after 24 hours they go for a follow-up CT-scan image. The main objective of these codes is using shallow learning methods and the corresponding clinical features to predict the expansion of hematoma after 24 hours. Convolutional Neural Network has been used!,Seyed Ehsan Seyed Bolouri,Edmonton,[],https://github.com/seyedbol/Predicting-hematoma-expansion-in-patients-that-had-a-stroke-using-CT-scan-images-and-deep-learning.git,1,2
ToyNeuralNetwork,An object-oriented implementation of a Neural Network API in Java,Regan Lynch,"Halifax, NS",[],https://github.com/ReganLynch/ToyNeuralNetwork.git,1,0
siameseDream,A Beginners Guide to Tracking with Siamese Neural Networks,Devin Delaney,"Halifax, Nova Scotia",[],https://github.com/d3vind/siameseDream.git,1,0
NeuralBarkCalculator,Neural-network based semantic segmentation for bark and node recognition,Mathieu Godbout,Quebec City,[],https://github.com/TortillasAlfred/NeuralBarkCalculator.git,1,0
LeNet-CNN,An Implementation of the LeNet Convolutional Neural Network (CNN) for recognizing hand written digits,Jason Feng,"St. John's, NL",[],https://github.com/dyckia/LeNet-CNN.git,1,0
ENEL-525-Fall-2018,"Neuro-Fuzzy and Soft Computing labs as completed in Fall of 2018 at the University of Calgary. These labs were used to introduce basic neural network algorithms including Hebbian learning, the Pseudo-Inverse rule, and Backpropogation.",Daine McNiven,"Calgary, Alberta",[],https://github.com/Daineish/ENEL-525-Fall-2018.git,1,0
Python-Machine-Learning,Codecademy Machine Learning,Tayeb AlShedayfat,"Windsor, Ontario",[],https://github.com/tayeb166/Python-Machine-Learning.git,1,0
ML-classification,My portion for the Final Project for our Machine Learning course consisted of performing 3 different classification algorithms on an Image dataset,Phurushotham Shekar,"New Brunswick, NJ",[],https://github.com/PhuruShekar/ML-classification.git,1,0
Genesis,Our robot code.,Team 7200,Ontario,"['frc', 'frc-robot', 'frc-java', '7200', 'api', 'robotics', 'advanced', 'ai']",https://github.com/banting-7200/Genesis.git,1,2
Offseason2019,"Offseason code for our 2019 robot, Tethys",FRC Team 4069,"Sudbury, Ontario",[],https://github.com/FRCTeam4069/Offseason2019.git,1,0
Offseason2019,"Offseason code for our 2019 robot, Tethys",FRC Team 4069,"Sudbury, Ontario",[],https://github.com/FRCTeam4069/Offseason2019.git,1,0
VEXPython2019,Python program for my group's computer engineering robot. Intended to be used with https://www.robotmesh.com/studio/,Hannah Guo,"Mississauga, Ontario",[],https://github.com/HannahGuo/VEXPython2019.git,1,1
8Bot,"A Robot that uses a quad-omni-wheel base, a solenoid, an overhead camera and some computer vision to autonomously navigate and play pool against human opponents.",Atif Mahmud,"Waterloo, Ontario",[],https://github.com/Atif-Mahmud/8Bot.git,1,0
animal_detection,Animal Detection in Man-made Environments using Deep Learning,Abhineet Singh,Edmonton,"['yolov3', 'labelling', 'animal-detection', 'paper', 'tf-api', 'siammask', 'siamese-fc', 'retinanet', 'surveillance', 'video', 'deep-learning', 'deep-neural-networks']",https://github.com/abhineet123/animal_detection.git,1,0
BuildProject,"Our team's project for LHD Build Day :) A neural network that detects whether items should go into the trash, recycling, or compost bin.",James Zhong,"Burnaby, British Columbia",[],https://github.com/thebitspud/BuildProject.git,1,3
Asteria,"Neural networks from scratch, for Madeon fans. This repository is currently defunct.",Justin Xu,"Brampton, Ontario","['react', 'reactjs', 'neural-network', 'artificial-neural-networks', 'artificial-intelligence', 'machine-learning', 'typescript', 'sass', 'semantic-ui-react', 'semantic-ui', 'cpp']",https://github.com/xujustinj/Asteria.git,1,0
WINTER_WORKSHOP_STARaCom,3 Jupyter Notebooks for explaining neural networks and logistic regression: 1. point cloud binary classification; 2. MNIST digit images recognition; 3. coding logistic regression.,Segolene Brivet,"Montreal, Quebec",[],https://github.com/segobrivet/WINTER_WORKSHOP_STARaCom.git,1,1
Projet_machine_learning,Projet du cours Introduction à l'apprentissage machine,Jonathan Cauchon,"Quebec, CAN",[],https://github.com/JonathanCauchon/Projet_machine_learning.git,1,0
CSML,A Collaborative Secure Machine Learning Cluster.,Wenjie Qiu,"New Brunswick, US",[],https://github.com/Roadsong/CSML.git,1,0
NFL_Data_Analysis, Analyzing nfl data. Creating machine learning models to make predictions aswell as creating a dashboard to help better interpret the data.,Vincenzo Grillone,"Brampton, Ontario",[],https://github.com/v-grillone/NFL_Data_Analysis.git,1,0
Identify-Pneumothorax-disease-in-chest-X-rays,Identify Pneumothorax disease in chest X-rays. Deep learning support vector machine has been used for classification of disease and U-Net with ResNet backbone for the segmentation task,Seyed Ehsan Seyed Bolouri,Edmonton,[],https://github.com/seyedbol/Identify-Pneumothorax-disease-in-chest-X-rays.git,1,0
cs234-assignment1,"Solution to the coding components to the first assignment in Stanford's CS234, Reinforcement Learning.",Alexander Sieusahai,"Edmonton, AB",[],https://github.com/alexsieusahai/cs234-assignment1.git,1,0
